playerID,nameFirst,nameLast,YearStart,YearEnd,weight,height,yearID,teamID,G,AB,R,H,X2B,X3B,HR,RBI,salary
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,2933333
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,4983000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,6333333
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,9100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,10600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,13100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,13600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,15000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,16000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,5000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,150000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,180000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,400000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,2933333
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,4983000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,6333333
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,9100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,10600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,13100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,13600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,15000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,16000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,5000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,9000000
