"gameweek","player_name","club","position","opponent","home_away","minutes","total_points","bonus","defensive_contribution","goals_scored","assists","yellow_cards","red_cards","clean_sheets","goals_conceded","saves","expected_goals","expected_assists"
3,"Struijk","LEE","DEF","NEW","H",90,6,0,4,0,0,0,0,1,0,0,"0.00","0.01"
3,"Bamford","LEE","FWD","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Calvert-Lewin","LEE","FWD","NEW","H",20,1,0,2,0,0,0,0,0,0,0,"0.07","0.00"
3,"Mateo Joseph","LEE","FWD","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Nmecha","LEE","FWD","NEW","H",69,2,0,9,0,0,0,0,1,0,0,"0.10","0.02"
3,"Piroe","LEE","FWD","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Cairns","LEE","GK","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Darlow","LEE","GK","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Lucas Perri","LEE","GK","NEW","H",90,6,0,0,0,0,0,0,1,0,2,"0.00","0.00"
3,"Meslier","LEE","GK","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Aaronson","LEE","MID","NEW","H",30,1,0,1,0,0,0,0,0,0,0,"0.00","0.02"
3,"Ampadu","LEE","MID","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Crew","LEE","MID","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Gelhardt","LEE","MID","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Gnonto","LEE","MID","NEW","H",59,0,0,3,0,0,1,0,0,0,0,"0.04","0.05"
3,"Greenwood","LEE","MID","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Gruev","LEE","MID","NEW","H",90,3,0,8,0,0,0,0,1,0,0,"0.00","0.01"
3,"Gyabi","LEE","MID","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Harrison","LEE","MID","NEW","H",30,1,0,6,0,0,0,0,0,0,0,"0.00","0.03"
3,"James","LEE","MID","NEW","H",59,1,0,3,0,0,0,0,0,0,0,"0.22","0.12"
3,"Longstaff","LEE","MID","NEW","H",90,5,0,13,0,0,0,0,1,0,0,"0.00","0.01"
3,"Okafor","LEE","MID","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Ramazani","LEE","MID","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Stach","LEE","MID","NEW","H",90,3,0,6,0,0,0,0,1,0,0,"0.18","0.02"
3,"Tanaka","LEE","MID","NEW","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Bradley","LIV","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Frimpong","LIV","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Gomez","LIV","DEF","ARS","H",11,1,0,7,0,0,0,0,0,0,0,"0.00","0.00"
3,"Kerkez","LIV","DEF","ARS","H",90,6,0,9,0,0,0,0,1,0,0,"0.00","0.00"
3,"Konaté","LIV","DEF","ARS","H",78,6,0,5,0,0,0,0,1,0,0,"0.00","0.00"
3,"Leoni","LIV","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Nallo","LIV","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"R.Williams","LIV","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Ramsay","LIV","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Robertson","LIV","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Tsimikas","LIV","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Virgil","LIV","DEF","ARS","H",90,8,2,8,0,0,0,0,1,0,0,"0.00","0.02"
3,"Danns","LIV","FWD","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Darwin","LIV","FWD","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Ekitiké","LIV","FWD","ARS","H",78,2,0,2,0,0,0,0,1,0,0,"0.00","0.00"
3,"Alisson Becker","LIV","GK","ARS","H",90,8,2,0,0,0,0,0,1,0,1,"0.00","0.00"
3,"Mamardashvili","LIV","GK","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Pécsi","LIV","GK","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Woodman","LIV","GK","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Bajcetic","LIV","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"C.Jones","LIV","MID","ARS","H",29,4,0,3,0,1,0,0,0,0,0,"0.00","0.02"
3,"Chiesa","LIV","MID","ARS","H",11,1,0,0,0,0,0,0,0,0,0,"0.12","0.00"
3,"Endo","LIV","MID","ARS","H",1,0,0,1,0,0,1,0,0,0,0,"0.00","0.00"
3,"Gakpo","LIV","MID","ARS","H",90,3,0,5,0,0,0,0,1,0,0,"0.05","0.01"
3,"Gravenberch","LIV","MID","ARS","H",90,2,0,9,0,0,1,0,1,0,0,"0.02","0.01"
3,"Luis Díaz","LIV","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Mac Allister","LIV","MID","ARS","H",60,3,0,9,0,0,0,0,1,0,0,"0.05","0.05"
3,"McConnell","LIV","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Mohamed Salah","LIV","MID","ARS","H",90,3,0,2,0,0,0,0,1,0,0,"0.05","0.03"
3,"Morton","LIV","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Ngumoha","LIV","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Nyoni","LIV","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Szoboszlai","LIV","MID","ARS","H",90,13,3,14,1,0,0,0,1,0,0,"0.03","0.02"
3,"Wirtz","LIV","MID","ARS","H",88,3,0,8,0,0,0,0,1,0,0,"0.18","0.06"
3,"Akanji","MCI","DEF","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Aké","MCI","DEF","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Aït-Nouri","MCI","DEF","BHA","A",90,0,0,8,0,0,1,0,0,2,0,"0.00","0.46"
3,"Gvardiol","MCI","DEF","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Khusanov","MCI","DEF","BHA","A",84,1,0,6,0,0,1,0,0,1,0,"0.00","0.01"
3,"Lewis","MCI","DEF","BHA","A",5,1,0,0,0,0,0,0,0,1,0,"0.00","0.00"
3,"Matheus Nunes","MCI","DEF","BHA","A",84,2,0,6,0,0,0,0,0,1,0,"0.00","0.02"
3,"O'Reilly","MCI","DEF","BHA","A",18,1,0,3,0,0,0,0,0,1,0,"0.02","0.00"
3,"Rúben Dias","MCI","DEF","BHA","A",5,1,0,1,0,0,0,0,0,1,0,"0.00","0.00"
3,"Stones","MCI","DEF","BHA","A",90,1,0,4,0,0,0,0,0,2,0,"0.00","0.01"
3,"Vitor Reis","MCI","DEF","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Haaland","MCI","FWD","BHA","A",90,9,3,1,1,0,0,0,0,2,0,"1.40","0.00"
3,"Bettinelli","MCI","GK","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Ederson M.","MCI","GK","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Trafford","MCI","GK","BHA","A",90,2,0,0,0,0,0,0,0,2,5,"0.00","0.00"
3,"Bernardo Silva","MCI","MID","BHA","A",71,2,0,4,0,0,0,0,0,1,0,"0.00","0.03"
3,"Cherki","MCI","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Doku","MCI","MID","BHA","A",18,1,0,0,0,0,0,0,0,1,0,"0.00","0.01"
3,"Echeverri","MCI","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Foden","MCI","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Gündoğan","MCI","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Kovačić","MCI","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"N.Gonzalez","MCI","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Nypan","MCI","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Omar Marmoush","MCI","MID","BHA","A",71,7,2,8,0,1,0,0,0,1,0,"0.05","0.44"
3,"Phillips","MCI","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Reijnders","MCI","MID","BHA","A",90,2,0,5,0,0,0,0,0,2,0,"0.02","0.12"
3,"Rodri","MCI","MID","BHA","A",90,2,0,10,0,0,0,0,0,2,0,"0.03","0.16"
3,"Savinho","MCI","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Amass","MUN","DEF","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"D.Leon","MUN","DEF","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"De Ligt","MUN","DEF","BUR","H",90,1,0,4,0,0,0,0,0,2,0,"0.10","0.00"
3,"Diogo Dalot","MUN","DEF","BUR","H",90,4,0,6,0,1,0,0,0,2,0,"0.00","0.46"
3,"Dorgu","MUN","DEF","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Fredricson","MUN","DEF","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Heaven","MUN","DEF","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Maguire","MUN","DEF","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Malacia","MUN","DEF","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Martinez","MUN","DEF","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Mazraoui","MUN","DEF","BUR","H",5,1,0,2,0,0,0,0,0,0,0,"0.00","0.00"
3,"Shaw","MUN","DEF","BUR","H",90,1,0,4,0,0,0,0,0,2,0,"0.00","0.02"
3,"Yoro","MUN","DEF","BUR","H",84,1,0,4,0,0,0,0,0,2,0,"0.09","0.02"
3,"Højlund","MUN","FWD","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Obi","MUN","FWD","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Wheatley","MUN","FWD","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Zirkzee","MUN","FWD","BUR","H",59,1,0,3,0,0,0,0,0,2,0,"0.67","0.03"
3,"Šeško","MUN","FWD","BUR","H",18,1,0,0,0,0,0,0,0,0,0,"0.27","0.00"
3,"Bayindir","MUN","GK","BUR","H",90,1,0,0,0,0,0,0,0,2,1,"0.00","0.01"
3,"Harrison","MUN","GK","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Heaton","MUN","GK","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Mee","MUN","GK","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Onana","MUN","GK","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Amad","MUN","MID","BUR","H",90,5,0,10,0,1,0,0,0,2,0,"0.63","0.06"
3,"Antony","MUN","MID","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Bruno Fernandes","MUN","MID","BUR","H",90,10,2,17,1,0,1,0,0,2,0,"0.92","0.25"
3,"Casemiro","MUN","MID","BUR","H",71,5,0,6,0,1,0,0,0,2,0,"0.13","0.02"
3,"Collyer","MUN","MID","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Fitzgerald","MUN","MID","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Jack Fletcher","MUN","MID","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Kone","MUN","MID","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Mainoo","MUN","MID","BUR","H",45,1,0,5,0,0,0,0,0,2,0,"0.07","0.09"
3,"Matheus Cunha","MUN","MID","BUR","H",30,1,0,1,0,0,0,0,0,0,0,"0.03","0.15"
3,"Mbeumo","MUN","MID","BUR","H",90,10,3,1,1,0,0,0,0,2,0,"0.66","0.66"
3,"Moorhouse","MUN","MID","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Mount","MUN","MID","BUR","H",45,1,0,7,0,0,0,0,0,0,0,"0.06","0.10"
3,"Rashford","MUN","MID","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Ugarte","MUN","MID","BUR","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Alex Murphy","NEW","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Ashby","NEW","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Botman","NEW","DEF","LEE","A",67,8,2,9,0,0,0,0,1,0,0,"0.00","0.00"
3,"Burn","NEW","DEF","LEE","A",90,6,0,1,0,0,0,0,1,0,0,"0.00","0.01"
3,"Hall","NEW","DEF","LEE","A",29,1,0,2,0,0,0,0,0,0,0,"0.04","0.00"
3,"Krafth","NEW","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Lascelles","NEW","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Livramento","NEW","DEF","LEE","A",90,6,0,0,0,0,0,0,1,0,0,"0.00","0.03"
3,"Pivas","NEW","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Schär","NEW","DEF","LEE","A",90,6,0,5,0,0,0,0,1,0,0,"0.04","0.01"
3,"Targett","NEW","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Thiaw","NEW","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Trippier","NEW","DEF","LEE","A",61,6,0,1,0,0,0,0,1,0,0,"0.00","0.02"
3,"Neave","NEW","FWD","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Osula","NEW","FWD","LEE","A",90,2,0,4,0,0,0,0,1,0,0,"0.24","0.00"
3,"Gillespie","NEW","GK","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Odysseas","NEW","GK","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Pope","NEW","GK","LEE","A",90,5,0,0,0,0,1,0,1,0,1,"0.00","0.00"
3,"Ramsdale","NEW","GK","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Antoñito C.","NEW","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Barnes","NEW","MID","LEE","A",22,1,0,1,0,0,0,0,0,0,0,"0.03","0.02"
3,"Bruno Guimarães","NEW","MID","LEE","A",90,3,0,9,0,0,0,0,1,0,0,"0.00","0.05"
3,"Elanga","NEW","MID","LEE","A",28,1,0,1,0,0,0,0,0,0,0,"0.00","0.01"
3,"Gordon","NEW","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Hayden","NEW","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"J.Ramsey","NEW","MID","LEE","A",45,1,0,2,0,0,0,0,0,0,0,"0.03","0.10"
3,"Jacob Murphy","NEW","MID","LEE","A",61,3,0,1,0,0,0,0,1,0,0,"0.08","0.01"
3,"Joelinton","NEW","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Kuol","NEW","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"L.Miley","NEW","MID","LEE","A",45,1,0,5,0,0,0,0,0,0,0,"0.00","0.01"
3,"Park Seung-Soo","NEW","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Tonali","NEW","MID","LEE","A",90,3,0,6,0,0,0,0,1,0,0,"0.00","0.05"
3,"White","NEW","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Willock","NEW","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Abbott","NFO","DEF","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Aina","NFO","DEF","WHU","H",90,1,0,4,0,0,0,0,0,3,0,"0.04","0.27"
3,"Boly","NFO","DEF","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"David Carmo","NFO","DEF","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Jair Cunha","NFO","DEF","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Milenković","NFO","DEF","WHU","H",90,1,0,4,0,0,0,0,0,3,0,"0.05","0.01"
3,"Morato","NFO","DEF","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Murillo","NFO","DEF","WHU","H",90,1,0,4,0,0,0,0,0,3,0,"0.00","0.02"
3,"N.Williams","NFO","DEF","WHU","H",90,1,0,5,0,0,0,0,0,3,0,"0.03","0.02"
3,"O.Richards","NFO","DEF","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Awoniyi","NFO","FWD","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Igor Jesus","NFO","FWD","WHU","H",17,1,0,2,0,0,0,0,0,3,0,"0.00","0.00"
3,"Kalimuendo","NFO","FWD","WHU","H",1,1,0,1,0,0,0,0,0,1,0,"0.00","0.00"
3,"Wood","NFO","FWD","WHU","H",72,2,0,1,0,0,0,0,1,0,0,"0.41","0.00"
3,"C.Miguel","NFO","GK","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Gunn","NFO","GK","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Sels","NFO","GK","WHU","H",90,2,0,0,0,0,0,0,0,3,5,"0.00","0.00"
3,"Turner","NFO","GK","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Anderson","NFO","MID","WHU","H",90,2,0,11,0,0,0,0,0,3,0,"0.02","0.13"
3,"Da Silva Moreira","NFO","MID","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Dominguez","NFO","MID","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Gibbs-White","NFO","MID","WHU","H",90,2,0,6,0,0,0,0,0,3,0,"0.15","0.08"
3,"Hudson-Odoi","NFO","MID","WHU","H",88,2,0,3,0,0,0,0,0,2,0,"0.04","0.09"
3,"Hutchinson","NFO","MID","WHU","H",1,1,0,1,0,0,0,0,0,1,0,"0.00","0.00"
3,"Jota","NFO","MID","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"McAtee","NFO","MID","WHU","H",32,1,0,4,0,0,0,0,0,3,0,"0.00","0.09"
3,"Ndoye","NFO","MID","WHU","H",57,1,0,6,0,0,0,0,0,0,0,"0.00","0.00"
3,"O'Brien","NFO","MID","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Sangaré","NFO","MID","WHU","H",88,4,0,14,0,0,0,0,0,2,0,"0.00","0.04"
3,"Stamenic","NFO","MID","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Yates","NFO","MID","WHU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Alderete","SUN","DEF","BRE","H",90,4,0,11,0,0,0,0,0,1,0,"0.05","0.01"
3,"Alese","SUN","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Anderson","SUN","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Ballard","SUN","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Cirkin","SUN","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Hjelde","SUN","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Huggins","SUN","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Hume","SUN","DEF","BRE","H",90,2,0,9,0,0,0,0,0,1,0,"0.04","0.01"
3,"Johnson","SUN","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Masuaku","SUN","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Mukiele","SUN","DEF","BRE","H",90,4,0,14,0,0,0,0,0,1,0,"0.07","0.00"
3,"O'Nien","SUN","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Pembele","SUN","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Reinildo Mandava","SUN","DEF","BRE","H",90,1,0,9,0,0,1,0,0,1,0,"0.02","0.01"
3,"Seelt","SUN","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Abdullahi","SUN","FWD","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Isidor","SUN","FWD","BRE","H",25,8,3,2,1,0,0,0,0,1,0,"0.24","0.00"
3,"Luís Hemir","SUN","FWD","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Mayenda","SUN","FWD","BRE","H",64,2,0,0,0,0,0,0,1,0,0,"0.00","0.00"
3,"Rusyn","SUN","FWD","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Moore","SUN","GK","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Nna Noukeu","SUN","GK","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Patterson","SUN","GK","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Roefs","SUN","GK","BRE","H",90,8,0,0,0,0,0,0,0,1,3,"0.00","0.00"
3,"Adingra","SUN","MID","BRE","H",25,1,0,2,0,0,0,0,0,1,0,"0.00","0.00"
3,"Aleksić","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Ba","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Browne","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Diarra","SUN","MID","BRE","H",86,4,0,2,0,1,1,0,0,1,0,"0.25","0.02"
3,"E.Le Fée","SUN","MID","BRE","H",90,11,2,14,1,0,0,0,0,1,0,"0.79","0.03"
3,"Ekwah","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Harrison Jones","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Matete","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Mundle","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Neil","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Poveda","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Rigg","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Roberts","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Sadiki","SUN","MID","BRE","H",90,2,0,4,0,0,0,0,0,1,0,"0.00","0.19"
3,"Talbi","SUN","MID","BRE","H",64,3,0,6,0,0,0,0,1,0,0,"0.08","0.02"
3,"Triantis","SUN","MID","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Xhaka","SUN","MID","BRE","H",90,4,0,11,0,1,1,0,0,1,0,"0.00","0.10"
3,"Danso","TOT","DEF","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Davies","TOT","DEF","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Dragusin","TOT","DEF","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Pedro Porro","TOT","DEF","BOU","H",70,4,0,12,0,0,0,0,0,1,0,"0.01","0.02"
3,"Phillips","TOT","DEF","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Romero","TOT","DEF","BOU","H",90,2,0,7,0,0,0,0,0,1,0,"0.00","0.01"
3,"Spence","TOT","DEF","BOU","H",90,1,0,4,0,0,1,0,0,1,0,"0.00","0.02"
3,"Takai","TOT","DEF","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Udogie","TOT","DEF","BOU","H",19,1,0,2,0,0,0,0,0,0,0,"0.02","0.06"
3,"Van de Ven","TOT","DEF","BOU","H",90,1,0,9,0,0,1,0,0,1,0,"0.00","0.01"
3,"Vuskovic","TOT","DEF","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Lankshear","TOT","FWD","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Richarlison","TOT","FWD","BOU","H",90,2,0,4,0,0,0,0,0,1,0,"0.00","0.01"
3,"Scarlett","TOT","FWD","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Solanke","TOT","FWD","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Austin","TOT","GK","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Kinsky","TOT","GK","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Vicario","TOT","GK","BOU","H",90,3,0,0,0,0,0,0,0,1,5,"0.00","0.00"
3,"Bentancur","TOT","MID","BOU","H",90,2,0,10,0,0,0,0,0,1,0,"0.00","0.02"
3,"Bergvall","TOT","MID","BOU","H",36,1,0,2,0,0,0,0,0,0,0,"0.06","0.01"
3,"Bissouma","TOT","MID","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Bryan","TOT","MID","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
3,"Gray","TOT","MID","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
